线路号: 1120
车辆编号	驾驶员编号
1035.0	1640.0
1031.0	1490.0
1033.0	1337.0
1029.0	892.0
1034.0	2092.0
1038.0	966.0
1039.0	1350.0
1026.0	1327.0
1033.0	1326.0
1027.0	1323.0
1035.0	1675.0
1041.0	1909.0
1039.0	1252.0
1045.0	1411.0
1047.0	992.0
1038.0	1676.0
1028.0	990.0
1048.0	2309.0
1042.0	2164.0
1037.0	1330.0
1047.0	1342.0
1028.0	1334.0
10052.0	1241.0
1036.0	901.0
1040.0	1370.0
1041.0	1709.0
1034.0	1909.0
1027.0	937.0
1040.0	1536.0
1044.0	1329.0
1026.0	1331.0
1043.0	1335.0
1030.0	1800.0
