线路号: 1113
车辆编号	驾驶员编号
1311.0	1576.0
1344.0	2267.0
1313.0	1332.0
1254.0	1005.0
1342.0	1652.0
1321.0	1714.0
1320.0	1302.0
1336.0	2166.0
1319.0	1017.0
1338.0	1892.0
1329.0	2105.0
1334.0	1023.0
1341.0	1026.0
1324.0	1363.0
1332.0	1483.0
1316.0	1024.0
1330.0	1923.0
1317.0	1789.0
1335.0	1035.0
1337.0	1010.0
1315.0	1037.0
1310.0	1580.0
1326.0	1019.0
1345.0	1322.0
1328.0	939.0
1309.0	1591.0
1340.0	1916.0
1346.0	1031.0
1318.0	943.0
1333.0	1244.0
1314.0	1347.0
1322.0	926.0
1331.0	1250.0
1347.0	1649.0
