线路号: 1109
车辆编号	驾驶员编号
4006.0	854.0
4021.0	1820.0
4015.0	359.0
4022.0	1931.0
4020.0	855.0
4019.0	1425.0
4030.0	1934.0
4010.0	396.0
4018.0	1139.0
4007.0	2183.0
4017.0	366.0
4032.0	420.0
4024.0	1431.0
4023.0	2346.0
4027.0	392.0
4012.0	375.0
4029.0	2099.0
4001.0	1877.0
4014.0	824.0
4002.0	2181.0
4016.0	372.0
4028.0	412.0
4026.0	1171.0
4013.0	2399.0
4009.0	2350.0
4025.0	841.0
4011.0	1718.0
4005.0	382.0
4008.0	241.0
