线路号: 1117
车辆编号	驾驶员编号
2026.0	1590.0
2016.0	1082.0
2018.0	1079.0
2015.0	2082.0
2014.0	1258.0
2106.0	2194.0
2028.0	1638.0
2022.0	1083.0
2004.0	1061.0
2002.0	2264.0
2007.0	1653.0
2024.0	1348.0
2027.0	1583.0
2009.0	1648.0
2005.0	1106.0
2012.0	938.0
2013.0	1053.0
2019.0	2269.0
2108.0	1915.0
2017.0	1004.0
2105.0	1034.0
2023.0	1585.0
2010.0	1110.0
2021.0	1094.0
2011.0	1033.0
2020.0	1098.0
2006.0	1011.0
2025.0	1574.0
2107.0	1913.0
2003.0	1095.0
