线路号: 1103
车辆编号	驾驶员编号
3064.0	1422.0
3066.0	1384.0
3032.0	742.0
3033.0	1833.0
3039.0	1702.0
3070.0	644.0
3050.0	606.0
3047.0	2379.0
3037.0	1465.0
3046.0	2384.0
3055.0	2455.0
3035.0	1391.0
3026.0	1158.0
3062.0	2260.0
3040.0	723.0
3027.0	686.0
3051.0	1867.0
3038.0	707.0
3034.0	685.0
3045.0	1090.0
3036.0	1313.0
3054.0	2381.0
3041.0	1159.0
3056.0	728.0
3063.0	1297.0
3057.0	648.0
3044.0	1479.0
3059.0	2525.0
3025.0	2456.0
3061.0	1390.0
3043.0	2171.0
3028.0	695.0
3029.0	2526.0
3031.0	2378.0
